PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Amri, F; Ben Zaied, Y; Ben Lahouel, B				Amri, Fethi; Ben Zaied, Younes; Ben Lahouel, Bechir			ICT, total factor productivity, and carbon dioxide emissions in Tunisia	TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE				Article									[Amri, Fethi] Univ Carthage, Fac Econ Sci & Management Nabeul, ENVIE Res Lab, LR18ES48,Rd Hammamet, Mrezgua 8000, Nabeul, Tunisia; [Ben Zaied, Younes] ISTEC Paris Business Sch, 128 Quai Jemmapes, F-75010 Paris, France; [Ben Lahouel, Bechir] IPAG Business Sch, Management, Paris, France		Amri, F (通讯作者)，Univ Carthage, Fac Econ Sci & Management Nabeul, ENVIE Res Lab, LR18ES48,Rd Hammamet, Mrezgua 8000, Nabeul, Tunisia.	fethiamri.fsegn@gmail.com								87	87											SEP	2019	146						212	217		10.1016/j.techfore.2019.05.028	http://dx.doi.org/10.1016/j.techfore.2019.05.028													
J	Lai, ML; Tsai, MJ; Yang, FY; Hsu, CY; Liu, TC; Lee, SWY; Lee, MH; Chiou, GL; Liang, JC; Tsai, CC				Lai, Meng-Lung; Tsai, Meng-Jung; Yang, Fang-Ying; Hsu, Chung-Yuan; Liu, Tzu-Chien; Lee, Silvia Wen-Yu; Lee, Min-Hsien; Chiou, Guo-Li; Liang, Jyh-Chong; Tsai, Chin-Chung			A review of using eye-tracking technology in exploring learning from 2000 to 2012	EDUCATIONAL RESEARCH REVIEW				Review									[Lai, Meng-Lung] Natl Chiayi Univ, Minhsiung 621, Chiayi County, Taiwan; [Tsai, Meng-Jung; Liang, Jyh-Chong; Tsai, Chin-Chung] Natl Taiwan Univ Sci & Technol, Taipei 106, Taiwan; [Yang, Fang-Ying] Natl Taiwan Normal Univ, Taipei 116, Taiwan; [Hsu, Chung-Yuan] Natl Pingtung Univ Sci & Technol, Neipu 912, Pingtung, Taiwan; [Liu, Tzu-Chien] Natl Cent Univ, Jhongli 320, Taoyuan County, Taiwan; [Lee, Silvia Wen-Yu] Natl Changhua Univ Educ, Changhua, Taiwan; [Lee, Min-Hsien] Natl Sun Yat Sen Univ, Kaohsiung 80424, Taiwan; [Chiou, Guo-Li] Natl Chiao Tung Univ, Hsinchu 300, Taiwan		Yang, FY (通讯作者)，Natl Taiwan Normal Univ, Grad Inst Sci Educ, 88,Sec 4,Ting Zhou Rd, Taipei 116, Taiwan.	fangyang@ntnu.edu.tw								231	234											DEC	2013	10						90	115		10.1016/j.edurev.2013.10.001	http://dx.doi.org/10.1016/j.edurev.2013.10.001													
J	Kosuri, S; Church, GM				Kosuri, Sriram; Church, George M.			Large-scale de novo DNA synthesis: technologies and applications	NATURE METHODS				Review									[Kosuri, Sriram] Calif State Univ Los Angeles, Dept Chem & Biochem, Los Angeles, CA 90032 USA; [Church, George M.] Wyss Inst Biol Inspired Engn, Boston, MA USA; [Church, George M.] Harvard Univ, Sch Med, Dept Genet, Boston, MA USA		Kosuri, S (通讯作者)，Calif State Univ Los Angeles, Dept Chem & Biochem, Los Angeles, CA 90032 USA.	sri@ucla.edu								430	503											MAY	2014	11	5					499	507		10.1038/NMETH.2918	http://dx.doi.org/10.1038/NMETH.2918													
J	Su, Y; Phua, SZF; Li, YB; Zhou, XJ; Jana, D; Liu, GF; Lim, WQ; Ong, WK; Yang, CL; Zhao, YL				Su, Yan; Phua, Soo Zeng Fiona; Li, Youbing; Zhou, Xianju; Jana, Deblin; Liu, Guofeng; Lim, Wei Qi; Ong, Wee Kong; Yang, Chaolong; Zhao, Yanli			Ultralong room temperature phosphorescence from amorphous organic materials toward confidential information encryption and decryption	SCIENCE ADVANCES				Article									[Su, Yan; Li, Youbing; Yang, Chaolong] Chongqing Univ Technol, Sch Mat Sci & Engn, Chongqing 400054, Peoples R China; [Phua, Soo Zeng Fiona; Jana, Deblin; Liu, Guofeng; Lim, Wei Qi; Ong, Wee Kong; Yang, Chaolong; Zhao, Yanli] Nanyang Technol Univ, Sch Phys & Math Sci, Div Chem & Biol Chem, 21 Nanyang Link, Singapore 637371, Singapore; [Zhou, Xianju] Chongqing Univ Posts & Telecommun, Sch Sci, Chongqing 400065, Peoples R China		Yang, CL (通讯作者)，Chongqing Univ Technol, Sch Mat Sci & Engn, Chongqing 400054, Peoples R China.; Yang, CL; Zhao, YL (通讯作者)，Nanyang Technol Univ, Sch Phys & Math Sci, Div Chem & Biol Chem, 21 Nanyang Link, Singapore 637371, Singapore.	yclzjun@163.com; zhaoyanli@ntu.edu.sg								313	317											MAY	2018	4	5							eaas9732	10.1126/sciadv.aas9732	http://dx.doi.org/10.1126/sciadv.aas9732													
J	von Gerich, H; Moen, H; Block, LJ; Chu, CH; DeForest, H; Hobensack, M; Michalowski, M; Mitchell, J; Nibber, R; Olalia, MA; Pruinelli, L; Ronquillo, CE; Topaz, M; Peltonen, LM				von Gerich, Hanna; Moen, Hans; Block, Lorraine J.; Chu, Charlene H.; DeForest, Haley; Hobensack, Mollie; Michalowski, Martin; Mitchell, James; Nibber, Raji; Olalia, Mary Anne; Pruinelli, Lisiane; Ronquillo, Charlene E.; Topaz, Maxim; Peltonen, Laura-Maria			Artificial Intelligence -based technologies in nursing: A scoping literature review of the evidence	INTERNATIONAL JOURNAL OF NURSING STUDIES				Review									[von Gerich, Hanna; Peltonen, Laura-Maria] Univ Turku, Dept Nursing Sci, Turku, Finland; [Moen, Hans] Univ Turku, Dept Comp, Turku, Finland; [Block, Lorraine J.] Univ British Columbia, Sch Nursing, Vancouver, BC, Canada; [Chu, Charlene H.] Univ Toronto, Lawrence S Bloomberg Fac Nursing, Toronto, ON, Canada; [DeForest, Haley] Univ Hawaii Maui, Kahului, HI USA; [Hobensack, Mollie; Topaz, Maxim] Columbia Univ, Sch Nursing, New York, NY 10027 USA; [Michalowski, Martin; Pruinelli, Lisiane] Univ Minnesota, Sch Nursing, Minneapolis, MN 55455 USA; [Mitchell, James] Keele Univ, Sch Comp & Math, Keele, Staffs, England; [Nibber, Raji] Fraser Hlth Author, Surrey, BC, Canada; [Olalia, Mary Anne] Ryerson Univ, Daphne Cockwell Sch Nursing, Toronto, ON, Canada; [Ronquillo, Charlene E.] Univ British Columbia Okanagan, Sch Nursing, Kelowna, BC, Canada		Peltonen, LM (通讯作者)，Univ Turku, Dept Nursing Sci, Turku, Finland.	hanna.m.vongerich@utu.fi; lori.block@ubc.ca; charlene.chu@utoronto.ca; mxh2000@cumc.columbia.edu; martinm@umn.edu; j.a.mitchell@keele.ac.uk; raji.nibber@alumni.ubc.ca; molalia@ryerson.ca; pruin001@umn.edu; charlene.ronquillo@ubc.ca; laura-maria.peltonen@utu.fi								12	12											MAR	2022	127								104153	10.1016/j.ijnurstu.2021.104153	http://dx.doi.org/10.1016/j.ijnurstu.2021.104153													
J	Wu, D; Sun, DW				Wu, Di; Sun, Da-Wen			Advanced applications of hyperspectral imaging technology for food quality and safety analysis and assessment: A review - Part I: Fundamentals	INNOVATIVE FOOD SCIENCE & EMERGING TECHNOLOGIES				Review									[Wu, Di; Sun, Da-Wen] Natl Univ Ireland Univ Coll Dublin, Agr & Food Sci Ctr, Sch Biosyst Engn, Dublin 4, Ireland		Sun, DW (通讯作者)，Natl Univ Ireland Univ Coll Dublin, Agr & Food Sci Ctr, Sch Biosyst Engn, Dublin 4, Ireland.	dawen.sun@ucd.ie								300	326											JUL	2013	19						1	14		10.1016/j.ifset.2013.04.014	http://dx.doi.org/10.1016/j.ifset.2013.04.014													
J	Zhou, M; Li, XY; Wang, Y; Li, SS; Ding, YY; Nie, W				Zhou, Mu; Li, Xinyue; Wang, Ya; Li, Shanshan; Ding, Yingyi; Nie, Wei			6G Multisource-Information-Fusion-Based Indoor Positioning via Gaussian Kernel Density Estimation	IEEE INTERNET OF THINGS JOURNAL				Article									[Zhou, Mu; Li, Xinyue; Wang, Ya; Li, Shanshan; Ding, Yingyi; Nie, Wei] Chongqing Univ Posts & Telecommun, Sch Commun & Informat Engn, Chongqing 400065, Peoples R China		Li, XY (通讯作者)，Chongqing Univ Posts & Telecommun, Sch Commun & Informat Engn, Chongqing 400065, Peoples R China.	zhoumu@cqupt.edu.cn; xinyue_cqupt@163.com; 431706016@qq.com; 412879094@qq.com; 847424751@qq.com; niewei@cqupt.edu.cn								42	42											OCT 15	2021	8	20					15117	15125		10.1109/JIOT.2020.3031639	http://dx.doi.org/10.1109/JIOT.2020.3031639													
J	Colonna, P; Casati, E; Trapp, C; Mathijssen, T; Larjola, J; Turunen-Saaresti, T; Uusitalo, A				Colonna, Piero; Casati, Emiliano; Trapp, Carsten; Mathijssen, Tiemo; Larjola, Jaakko; Turunen-Saaresti, Teemu; Uusitalo, Antti			Organic Rankine Cycle Power Systems: From the Concept to Current Technology, Applications, and an Outlook to the Future	JOURNAL OF ENGINEERING FOR GAS TURBINES AND POWER-TRANSACTIONS OF THE ASME				Review									[Colonna, Piero; Casati, Emiliano; Trapp, Carsten; Mathijssen, Tiemo] Delft Univ Technol, Prop & Power, NL-2629 HS Delft, Netherlands; [Larjola, Jaakko; Turunen-Saaresti, Teemu; Uusitalo, Antti] Lappeenranta Univ Technol, Lab Fluid Dynam, Inst Energy Technol, Lappeenranta 53851, Finland		Colonna, P (通讯作者)，Delft Univ Technol, Prop & Power, NL-2629 HS Delft, Netherlands.	P.Colonna@TUDelft.nl								184	185											OCT	2015	137	10							100801	10.1115/1.4029884	http://dx.doi.org/10.1115/1.4029884													
J	Geng, H; Karch, A; Perez-Pardavila, C; Raju, S; Randall, L; Riojas, M; Shashi, S				Geng, Hao; Karch, Andreas; Perez-Pardavila, Carlos; Raju, Suvrat; Randall, Lisa; Riojas, Marcos; Shashi, Sanjit			Information transfer with a gravitating bath	SCIPOST PHYSICS				Article									[Geng, Hao; Karch, Andreas] Univ Washington, Dept Phys, Seattle, WA 98195 USA; [Karch, Andreas; Perez-Pardavila, Carlos; Riojas, Marcos; Shashi, Sanjit] Univ Texas, Dept Phys, Theory Grp, Austin, TX 78712 USA; [Raju, Suvrat] Tata Inst Fundamental Res, Int Ctr Theoret Sci, Shivakote 560089, Bengaluru, India; [Randall, Lisa] Harvard Univ, 17 Oxford St, Cambridge, MA 02139 USA		Geng, H (通讯作者)，Univ Washington, Dept Phys, Seattle, WA 98195 USA.	hg666@uw.edu; karcha@utexas.edu; cjp3247@utexas.edu; suvrat@icts.res.in; randall@g.harvard.edu; marcos.riojas@utexas.edu; sshashi@utexas.edu								68	68											MAY	2021	10	5							103	10.21468/SciPostPhys.10.5.103	http://dx.doi.org/10.21468/SciPostPhys.10.5.103													
J	Huggett, JF; Foy, CA; Benes, V; Emslie, K; Garson, JA; Haynes, R; Hellemans, J; Kubista, M; Nolan, RDMT; Pfaffl, MW; Pfaffl, MW; Shipley, GL; Vandesompele, J; Wittwer, CT; Bustin, SA				Huggett, Jim F.; Foy, Carole A.; Benes, Vladimir; Emslie, Kerry; Garson, Jeremy A.; Haynes, Ross; Hellemans, Jan; Kubista, Mikael; Mueller, Reinhold D.; Nolan, Tania; Pfaffl, Michael W.; Shipley, Gregory L.; Vandesompele, Jo; Wittwer, Carl T.; Bustin, Stephen A.			The Digital MIQE Guidelines: Minimum Information for Publication of Quantitative Digital PCR Experiments	CLINICAL CHEMISTRY				Article									[Huggett, Jim F.; Foy, Carole A.] LGC, Teddington TW11 0LY, Middx, England; [Benes, Vladimir] EMBL Heidelberg, Genom Core Facil, Heidelberg, Germany; [Emslie, Kerry] Natl Measurement Inst, Lindfield, NSW, Australia; [Garson, Jeremy A.] UCL, Div Infect & Immun, Res Dept Infect, London, England; [Haynes, Ross] NIST, Gaithersburg, MD 20899 USA; [Hellemans, Jan; Vandesompele, Jo] Ghent Univ Hosp, CMGG, Ghent, Belgium; [Kubista, Mikael] Czech Acad Sci, Inst Biotechnol, Gothenburg, Sweden; [Mueller, Reinhold D.] Sequenom Ctr Mol Med, San Diego, CA USA; [Nolan, Tania] Sigma Custom Prod, Haverhill, Suffolk, England; [Pfaffl, Michael W.] Ctr Life & Food Sci, Weihenstephan, Germany; [Shipley, Gregory L.] Shipley Consulting LLC, Houston, TX USA; [Wittwer, Carl T.] Univ Utah, Dept Pathol, Salt Lake City, UT USA		Huggett, JF (通讯作者)，LGC, Queens Rd, Teddington TW11 0LY, Middx, England.	jim.huggett@lgc.co.uk								516	539											JUN	2013	59	6					892	902		10.1373/clinchem.2013.206375	http://dx.doi.org/10.1373/clinchem.2013.206375													
J	Ribeiro-Navarrete, S; Saura, JR; Palacios-Marques, D				Ribeiro-Navarrete, Samuel; Ramon Saura, Jose; Palacios-Marques, Daniel			Towards a new era of mass data collection: Assessing pandemic surveillance technologies to preserve user privacy	TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE				Article									[Ribeiro-Navarrete, Samuel] Univ Politecn Valencia, Valencia, Spain; [Palacios-Marques, Daniel] Univ Politecn Valencia, Master Direct & Management Digital Businesses, Valencia, Spain; [Ramon Saura, Jose] Rey Juan Carlos Univ, Business Econ Dept, Digital Mkt, Madrid, Spain		Saura, JR (通讯作者)，Rey Juan Carlos Univ, Business Econ Dept, Digital Mkt, Madrid, Spain.	joseramon.saura@urjc.es; dapamar@doe.upv.es								40	41											JUN	2021	167								120681	10.1016/j.techfore.2021.120681	http://dx.doi.org/10.1016/j.techfore.2021.120681		FEB 2021											
J	Hughes, L; Dwivedi, YK; Misra, SK; Rana, NP; Raghavan, V; Akella, V				Hughes, Laurie; Dwivedi, Yogesh K.; Misra, Santosh K.; Rana, Nripendra P.; Raghavan, Vishnupriya; Akella, Viswanadh			Blockchain research, practice and policy: Applications, benefits, limitations, emerging research themes and research agenda	INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT				Article									[Hughes, Laurie; Dwivedi, Yogesh K.; Rana, Nripendra P.] Swansea Univ, Emerging Markets Res Ctr EMaRC, Sch Management, Swansea, W Glam, Wales; [Misra, Santosh K.] Govt Tamil Nadu, E Governance, Tamil Nadu E Governance Agcy, Chennai, Tamil Nadu, India; [Raghavan, Vishnupriya] Manipal Global Educ Serv, Bangalore, Karnataka, India; [Akella, Viswanadh] SimpliFI, Bangalore, Karnataka, India		Hughes, L (通讯作者)，Swansea Univ, Emerging Markets Res Ctr EMaRC, Sch Management, Swansea, W Glam, Wales.	d.l.hughes@swansea.ac.uk; y.k.dwivedi@swansea.ac.uk; santoshmisraias@gmail.com; n.p.rana@swansea.ac.uk; vishnupriyaraghavan@gmail.com; viswanadh@simplyfi.tech								236	241											DEC	2019	49						114	129		10.1016/j.ijinfomgt.2019.02.005	http://dx.doi.org/10.1016/j.ijinfomgt.2019.02.005													
J	Meilatinova, N				Meilatinova, Nina			Social commerce: Factors affecting customer repurchase and word-of-mouth intentions	INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT				Article									[Meilatinova, Nina] Univ Warwick, Warwick Mfg Grp, Coventry CV4 7AL, W Midlands, England		Meilatinova, N (通讯作者)，Univ Warwick, Warwick Mfg Grp, Coventry CV4 7AL, W Midlands, England.	nmeilatinova@warwickgrad.net								43	45											APR	2021	57								102300	10.1016/j.ijinfomgt.2020.102300	http://dx.doi.org/10.1016/j.ijinfomgt.2020.102300		JAN 2021											
J	Castro, L; Sganzerla, WG; Ziero, HDD; Mudhoo, A; Martins, G; Forster-Carneiro, T				Castro Ampese, Larissa; Sganzerla, William Gustavo; Ziero, Henrique Di Domenico; Mudhoo, Ackmez; Martins, Gilberto; Forster-Carneiro, Tania			Research progress, trends, and updates on anaerobic digestion technology: A bibliometric analysis	JOURNAL OF CLEANER PRODUCTION				Article									[Castro Ampese, Larissa; Sganzerla, William Gustavo; Ziero, Henrique Di Domenico; Forster-Carneiro, Tania] Univ Campinas UNICAMP, Sch Food Engn, Rua Monteiro Lobato,N 80, BR-13083862 Campinas, SP, Brazil; [Mudhoo, Ackmez] Univ Mauritius, Dept Chem & Environm Engn, Fac Engn, Reduit 80837, Mauritius; [Martins, Gilberto] Univ Fed Abc, Modeling & Appl Social Sci, Brazilian Ctr Engn, Ave Estados 5001, Santo Andre, SP, Brazil		Forster-Carneiro, T (通讯作者)，Univ Campinas UNICAMP, Sch Food Engn, Rua Monteiro Lobato,N 80, BR-13083862 Campinas, SP, Brazil.	taniafc@unicamp.br								20	20											JAN 10	2022	331								130004	10.1016/j.jclepro.2021.130004	http://dx.doi.org/10.1016/j.jclepro.2021.130004													
J	Siegel, JE; Erb, DC; Sarma, SE				Siegel, Joshua E.; Erb, Dylan C.; Sarma, Sanjay E.			A Survey of the Connected Vehicle Landscape-Architectures, Enabling Technologies, Applications, and Development Areas	IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				Article									[Siegel, Joshua E.; Erb, Dylan C.; Sarma, Sanjay E.] MIT, Dept Mech Engn, Cambridge, MA 02139 USA		Siegel, JE (通讯作者)，MIT, Dept Mech Engn, Cambridge, MA 02139 USA.	j_siegel@mit.edu								174	179											AUG	2018	19	8					2391	2406		10.1109/TITS.2017.2749459	http://dx.doi.org/10.1109/TITS.2017.2749459													
J	Gordon, WJ; Catalini, C				Gordon, William J.; Catalini, Christian			Blockchain Technology for Healthcare: Facilitating the Transition to Patient-Driven Interoperability	COMPUTATIONAL AND STRUCTURAL BIOTECHNOLOGY JOURNAL				Review									[Gordon, William J.] Brigham & Womens Hosp, 41 Ave Louis Pasteur 209, Boston, MA 02115 USA; [Gordon, William J.] Massachusetts Gen Hosp, 55 Fruit St, Boston, MA 02114 USA; [Gordon, William J.] Harvard Med Sch, 25 Shattuck St, Boston, MA 02115 USA; [Catalini, Christian] MIT Sloan Sch Management, 30 Mem Dr, Cambridge, MA 02142 USA; [Catalini, Christian] Natl Bur Econ Res, 1050 Massachusetts Ave, Cambridge, MA 02138 USA		Gordon, WJ (通讯作者)，Brigham & Womens Hosp, 41 Ave Louis Pasteur 209, Boston, MA 02115 USA.	wjgordon@partners.org; catalini@mit.edu								216	219												2018	16						224	230		10.1016/j.csbj.2018.06.003	http://dx.doi.org/10.1016/j.csbj.2018.06.003													
J	Ahmad, A; Alam, MS; Chabaan, R				Ahmad, Aqueel; Alam, Mohammad Saad; Chabaan, Rakan			A Comprehensive Review of Wireless Charging Technologies for Electric Vehicles	IEEE TRANSACTIONS ON TRANSPORTATION ELECTRIFICATION				Review									[Ahmad, Aqueel; Alam, Mohammad Saad] Aligarh Muslim Univ, Dept Elect Engn, Aligarh 202002, Uttar Pradesh, India; [Chabaan, Rakan] Hyundai Kia Amer Tech Ctr, Super Township, MI 48198 USA		Ahmad, A (通讯作者)，Aligarh Muslim Univ, Dept Elect Engn, Aligarh 202002, Uttar Pradesh, India.	aqueelahmad@zhcet.ac.in; hybridvehicle@gmail.com; rakan.chabaan@gmail.com								284	296											MAR	2018	4	1					38	63		10.1109/TTE.2017.2771619	http://dx.doi.org/10.1109/TTE.2017.2771619													
J	Andersen, UL; Neergaard-Nielsen, JS; van Loock, P; Furusawa, A				Andersen, Ulrik L.; Neergaard-Nielsen, Jonas S.; van Loock, Peter; Furusawa, Akira			Hybrid discrete- and continuous-variable quantum information	NATURE PHYSICS				Article									[Andersen, Ulrik L.; Neergaard-Nielsen, Jonas S.] Tech Univ Denmark, Dept Phys, DK-2800 Lyngby, Denmark; [van Loock, Peter] Johannes Gutenberg Univ Mainz, Inst Phys, D-55128 Mainz, Germany; [Furusawa, Akira] Univ Tokyo, Sch Engn, Dept Appl Phys, Bunkyo Ku, Tokyo 1138656, Japan		Andersen, UL (通讯作者)，Tech Univ Denmark, Dept Phys, DK-2800 Lyngby, Denmark.	ulrik.andersen@fysik.dtu.dk								226	229											SEP	2015	11	9					713	719		10.1038/NPHYS3410	http://dx.doi.org/10.1038/NPHYS3410													
J	Kagan, CR; Bassett, LC; Murray, CB; Thompson, SM				Kagan, Cherie R.; Bassett, Lee C.; Murray, Christopher B.; Thompson, Sarah M.			Colloidal Quantum Dots as Platforms for Quantum Information Science	CHEMICAL REVIEWS				Review									[Bassett, Lee C.; Thompson, Sarah M.] Univ Penn, Dept Elect & Syst Engn, Philadelphia, PA 19104 USA; [Kagan, Cherie R.] Univ Penn, Dept Mat Sci & Engn, Dept Elect & Syst Engn, Philadelphia, PA 19104 USA; [Kagan, Cherie R.; Murray, Christopher B.] Univ Penn, Dept Chem, Philadelphia, PA 19104 USA; [Murray, Christopher B.] Univ Penn, Dept Mat Sci & Engn, 3231 Walnut St, Philadelphia, PA 19104 USA		Bassett, LC (通讯作者)，Univ Penn, Dept Elect & Syst Engn, Philadelphia, PA 19104 USA.; Kagan, CR (通讯作者)，Univ Penn, Dept Mat Sci & Engn, Dept Elect & Syst Engn, Philadelphia, PA 19104 USA.; Kagan, CR; Murray, CB (通讯作者)，Univ Penn, Dept Chem, Philadelphia, PA 19104 USA.; Murray, CB (通讯作者)，Univ Penn, Dept Mat Sci & Engn, 3231 Walnut St, Philadelphia, PA 19104 USA.	kagan@seas.upenn.edu; lbassett@seas.upenn.edu; cbmurray@sas.upenn.edu								43	43											MAR 10	2021	121	5					3186	3233		10.1021/acs.chemrev.0c00831	http://dx.doi.org/10.1021/acs.chemrev.0c00831													
J	Zhong, W; Sun, Z; Ma, J; Wang, XG; Nori, F				Zhong, Wei; Sun, Zhe; Ma, Jian; Wang, Xiaoguang; Nori, Franco			Fisher information under decoherence in Bloch representation	PHYSICAL REVIEW A				Article									[Zhong, Wei; Sun, Zhe; Ma, Jian; Wang, Xiaoguang; Nori, Franco] RIKEN, Adv Sci Inst, Wako, Saitama 3510198, Japan; [Zhong, Wei; Ma, Jian; Wang, Xiaoguang] Zhejiang Univ, Dept Phys, Zhejiang Inst Modern Phys, Hangzhou 310027, Zhejiang, Peoples R China; [Sun, Zhe] Hangzhou Normal Univ, Dept Phys, Hangzhou 310036, Zhejiang, Peoples R China; [Nori, Franco] Univ Michigan, Dept Phys, Ann Arbor, MI 48109 USA		Zhong, W (通讯作者)，RIKEN, Adv Sci Inst, 2-1 Hirosawa, Wako, Saitama 3510198, Japan.	xgwang@zimp.zju.edu.cn								207	210											FEB 25	2013	87	2							022337	10.1103/PhysRevA.87.022337	http://dx.doi.org/10.1103/PhysRevA.87.022337													
J	Sollier, E; Go, DE; Che, J; Gossett, DR; O'Byrne, S; Weaver, WM; Kummer, N; Rettig, M; Goldman, J; Nickols, N; McCloskey, S; Kulkarni, RP; Di Carlo, D				Sollier, Elodie; Go, Derek E.; Che, James; Gossett, Daniel R.; O'Byrne, Sean; Weaver, Westbrook M.; Kummer, Nicolas; Rettig, Matthew; Goldman, Jonathan; Nickols, Nicholas; McCloskey, Susan; Kulkarni, Rajan P.; Di Carlo, Dino			Size-selective collection of circulating tumor cells using Vortex technology	LAB ON A CHIP				Article									[Sollier, Elodie; Go, Derek E.; Che, James; Gossett, Daniel R.; O'Byrne, Sean; Weaver, Westbrook M.; Di Carlo, Dino] Univ Calif Los Angeles, Dept Bioengn, Los Angeles, CA 90095 USA; [Sollier, Elodie; Weaver, Westbrook M.; Di Carlo, Dino] Vortex Biosci Inc, Palo Alto, CA 94301 USA; [Gossett, Daniel R.; Di Carlo, Dino] Calif Nano Syst Inst, Los Angeles, CA 90095 USA; [Kummer, Nicolas; Nickols, Nicholas] Univ Calif Los Angeles, Med Ctr, Dept Radiat Oncol, Los Angeles, CA 90095 USA; [Rettig, Matthew] Univ Calif Los Angeles, Med Ctr, Frank Clark Urol Ctr, Los Angeles, CA 90095 USA; [Rettig, Matthew; Goldman, Jonathan; McCloskey, Susan; Di Carlo, Dino] Jonsson Comprehens Canc Ctr, Los Angeles, CA 90095 USA; [Goldman, Jonathan] UCLA Santa Monica Hematol Oncol, Santa Monica, CA 90404 USA; [Kulkarni, Rajan P.] Univ Calif Los Angeles, Med Ctr, Div Dermatol, Los Angeles, CA 90095 USA		Sollier, E (通讯作者)，Univ Calif Los Angeles, Dept Bioengn, 420 Westwood Plaza,5121 Engn 5,POB 951600, Los Angeles, CA 90095 USA.	elodie@netscientific.net; rkulkarn@ucla.edu; dicarlo@seas.ucla.edu								387	403												2014	14	1					63	77		10.1039/c3lc50689d	http://dx.doi.org/10.1039/c3lc50689d													
J	Vithani, K; Goyanes, A; Jannin, V; Basit, AW; Gaisford, S; Boyd, BJ				Vithani, Kapilkumar; Goyanes, Alvaro; Jannin, Vincent; Basit, Abdul W.; Gaisford, Simon; Boyd, Ben J.			An Overview of 3D Printing Technologies for Soft Materials and Potential Opportunities for Lipid-based Drug Delivery Systems	PHARMACEUTICAL RESEARCH				Review									[Vithani, Kapilkumar; Boyd, Ben J.] Monash Univ, Drug Delivery Disposit & Dynam, Monash Inst Pharmaceut Sci, Parkville Campus, Parkville, Vic 3052, Australia; [Goyanes, Alvaro; Basit, Abdul W.; Gaisford, Simon] FabRx Ltd, 3 Romney Rd, Ashford TN24 0RW, Kent, England; [Jannin, Vincent] Gattefosse SAS, 36 Chemin Genas, F-69804 St Priest, France; [Basit, Abdul W.; Gaisford, Simon] UCL, Sch Pharm, 29-39 Brunswick Sq, London WC1N 1AX, England; [Boyd, Ben J.] Monash Univ, ARC Ctr Excellence Convergent Bionano Sci & Techn, Parkville Campus, Parkville, Vic 3052, Australia		Boyd, BJ (通讯作者)，Monash Univ, Drug Delivery Disposit & Dynam, Monash Inst Pharmaceut Sci, Parkville Campus, Parkville, Vic 3052, Australia.; Boyd, BJ (通讯作者)，Monash Univ, ARC Ctr Excellence Convergent Bionano Sci & Techn, Parkville Campus, Parkville, Vic 3052, Australia.	ben.boyd@monash.edu								107	109											JAN	2019	36	1							4	10.1007/s11095-018-2531-1	http://dx.doi.org/10.1007/s11095-018-2531-1													
J	Lee, C; Coughlin, JF				Lee, Chaiwoo; Coughlin, Joseph F.			PERSPECTIVE: Older Adults' Adoption of Technology: An Integrated Approach to Identifying Determinants and Barriers	JOURNAL OF PRODUCT INNOVATION MANAGEMENT				Article									[Lee, Chaiwoo] MIT, Engn Syst Div, Cambridge, MA 02139 USA; [Coughlin, Joseph F.] MIT AgeLab, Cambridge, MA USA; [Coughlin, Joseph F.] MIT, Sch Engn, Course Policy Innovat, Cambridge, MA 02139 USA; [Coughlin, Joseph F.] MIT, Sch Engn, Course Syst Innovat, Cambridge, MA 02139 USA; [Coughlin, Joseph F.] MIT, Sch Architecture & Urban Planning, Course Policy Innovat, Cambridge, MA 02139 USA; [Coughlin, Joseph F.] MIT, Sch Architecture & Urban Planning, Course Syst Innovat, Cambridge, MA 02139 USA; MIT, Sloan Sch Management, Execut Educ Program, Course Policy Innovat, Cambridge, MA 02139 USA; [Coughlin, Joseph F.] MIT, Sloan Sch Management, Execut Educ Program, Course Syst Innovat, Cambridge, MA 02139 USA; [Coughlin, Joseph F.] Gerontol Soc Amer, Washington, DC USA		Lee, C (通讯作者)，MIT, Engn Syst Div, 77 Massachusetts Ave E40-291, Cambridge, MA 02139 USA.	chaiwoo@mit.edu								254	259											SEP	2015	32	5					747	759		10.1111/jpim.12176	http://dx.doi.org/10.1111/jpim.12176													
